receiver_bank,time_window,transaction_count,failure_rate,timeout_rate,avg_latency,max_latency,p95_latency,bank_error_rate,avg_amount,max_amount,hour,day_of_week,is_weekend,bank_health,previous_failure_rate,previous_latency,previous_timeout_rate,failure_rate_change,latency_change,timeout_rate_change,rolling_failure_rate,rolling_latency,rolling_timeout_rate
SBI,2026-01-10 10:30:00,3,0.0,0.0,1511.2833333333335,2164.89,2096.124,0.0,344.49,582.11,10,5,1,NORMAL,0.0,1759.0766666666666,0.0,0.0,-247.79333333333307,0.0,0.0,1427.009999999999,0.0
SBI,2026-01-10 10:40:00,2,0.0,0.0,1021.52,1071.09,1066.1329999999998,0.0,272.445,439.53,10,5,1,NORMAL,0.0,1511.2833333333335,0.0,0.0,-489.76333333333355,0.0,0.0,1430.6266666666659,0.0
SBI,2026-01-10 10:45:00,1,0.0,0.0,848.55,848.55,848.55,0.0,299.3,299.3,10,5,1,NORMAL,0.0,1021.52,0.0,0.0,-172.97000000000003,0.0,0.0,1127.1177777777768,0.0
SBI,2026-01-10 10:50:00,1,0.0,0.0,858.38,858.38,858.38,0.0,120.87,120.87,10,5,1,NORMAL,0.0,848.55,0.0,0.0,9.830000000000041,0.0,0.0,909.4833333333323,0.0
SBI,2026-01-10 11:00:00,2,0.0,0.0,875.085,1056.04,1037.9445,0.0,485.11,525.94,11,5,1,NORMAL,0.0,858.38,0.0,0.0,16.70500000000004,0.0,0.0,860.6716666666657,0.0
SBI,2026-01-10 11:05:00,1,0.0,0.0,2049.12,2049.12,2049.12,0.0,267.89,267.89,11,5,1,NORMAL,0.0,875.085,0.0,0.0,1174.0349999999999,0.0,0.0,1260.8616666666658,0.0
SBI,2026-01-10 11:10:00,1,0.0,0.0,1027.88,1027.88,1027.88,0.0,347.44,347.44,11,5,1,NORMAL,0.0,2049.12,0.0,0.0,-1021.2399999999998,0.0,0.0,1317.3616666666658,0.0
SBI,2026-01-10 11:15:00,1,0.0,0.0,1539.99,1539.99,1539.99,0.0,884.88,884.88,11,5,1,NORMAL,0.0,1027.88,0.0,0.0,512.1099999999999,0.0,0.0,1538.9966666666658,0.0
SBI,2026-01-10 11:20:00,2,0.0,50.0,980.4,1096.34,1084.746,0.0,368.33,486.17,11,5,1,NORMAL,0.0,1539.99,0.0,0.0,-559.59,50.0,0.0,1182.7566666666658,16.666666666666668
SBI,2026-01-10 11:30:00,3,0.0,0.0,1266.1866666666667,1938.55,1844.664,0.0,332.03333333333336,357.58,11,5,1,NORMAL,0.0,980.4,50.0,0.0,285.78666666666675,-50.0,0.0,1262.1922222222213,16.666666666666668
SBI,2026-01-10 11:35:00,3,0.0,0.0,1010.6666666666666,1371.95,1326.974,0.0,595.0500000000001,990.71,11,5,1,NORMAL,0.0,1266.1866666666667,0.0,0.0,-255.5200000000001,0.0,0.0,1085.7511111111103,16.666666666666668
SBI,2026-01-10 11:40:00,1,0.0,0.0,1173.53,1173.53,1173.53,0.0,470.72,470.72,11,5,1,NORMAL,0.0,1010.6666666666666,0.0,0.0,162.86333333333334,0.0,0.0,1150.127777777777,0.0
SBI,2026-01-10 11:45:00,1,0.0,0.0,849.31,849.31,849.31,0.0,515.96,515.96,11,5,1,NORMAL,0.0,1173.53,0.0,0.0,-324.22,0.0,0.0,1011.168888888888,0.0
SBI,2026-01-10 11:50:00,1,0.0,0.0,885.63,885.63,885.63,0.0,51.46,51.46,11,5,1,NORMAL,0.0,849.31,0.0,0.0,36.32000000000005,0.0,0.0,969.4899999999992,0.0
SBI,2026-01-10 11:55:00,2,0.0,0.0,1222.105,1733.65,1682.4955,0.0,425.255,508.27,11,5,1,NORMAL,0.0,885.63,0.0,0.0,336.475,0.0,0.0,985.6816666666658,0.0
SBI,2026-01-10 12:00:00,1,0.0,0.0,907.21,907.21,907.21,0.0,1526.54,1526.54,12,5,1,NORMAL,0.0,1222.105,0.0,0.0,-314.895,0.0,0.0,1004.9816666666658,0.0
SBI,2026-01-10 12:05:00,1,0.0,0.0,1506.68,1506.68,1506.68,0.0,1179.89,1179.89,12,5,1,NORMAL,0.0,907.21,0.0,0.0,599.47,0.0,0.0,1211.9983333333323,0.0
SBI,2026-01-10 12:10:00,2,0.0,0.0,1403.315,1732.83,1699.8784999999998,0.0,617.175,1050.34,12,5,1,NORMAL,0.0,1506.68,0.0,0.0,-103.36500000000001,0.0,0.0,1272.4016666666657,0.0
SBI,2026-01-10 12:15:00,2,50.0,0.0,979.57,1111.99,1098.748,50.0,2645.19,4640.25,12,5,1,NORMAL,0.0,1403.315,0.0,50.0,-423.745,0.0,16.666666666666668,1296.5216666666659,0.0
SBI,2026-01-10 12:25:00,1,0.0,0.0,729.39,729.39,729.39,0.0,563.22,563.22,12,5,1,NORMAL,50.0,979.57,0.0,-50.0,-250.18000000000006,0.0,16.666666666666668,1037.4249999999993,0.0
SBI,2026-01-10 12:30:00,1,0.0,0.0,774.63,774.63,774.63,0.0,808.3,808.3,12,5,1,NORMAL,0.0,729.39,0.0,0.0,45.24000000000001,0.0,16.666666666666668,827.8633333333324,0.0
SBI,2026-01-10 12:35:00,1,0.0,0.0,2098.85,2098.85,2098.85,0.0,1364.64,1364.64,12,5,1,NORMAL,0.0,774.63,0.0,0.0,1324.2199999999998,0.0,0.0,1200.9566666666658,0.0
SBI,2026-01-10 12:40:00,2,0.0,0.0,1476.97,1897.0,1854.997,0.0,322.96,442.51,12,5,1,NORMAL,0.0,2098.85,0.0,0.0,-621.8799999999999,0.0,0.0,1450.149999999999,0.0
SBI,2026-01-10 12:50:00,1,0.0,0.0,1139.78,1139.78,1139.78,0.0,168.56,168.56,12,5,1,NORMAL,0.0,1476.97,0.0,0.0,-337.19000000000005,0.0,0.0,1571.8666666666657,0.0
SBI,2026-01-10 13:05:00,1,0.0,0.0,1006.32,1006.32,1006.32,0.0,1164.71,1164.71,13,5,1,NORMAL,0.0,1139.78,0.0,0.0,-133.45999999999992,0.0,0.0,1207.6899999999991,0.0
SBI,2026-01-10 13:10:00,2,0.0,0.0,1035.87,1132.7,1123.017,0.0,360.715,513.44,13,5,1,NORMAL,0.0,1006.32,0.0,0.0,29.54999999999984,0.0,0.0,1060.6566666666658,0.0
SBI,2026-01-10 13:20:00,3,0.0,0.0,1228.53,1680.93,1654.427,0.0,572.13,1318.31,13,5,1,NORMAL,0.0,1035.87,0.0,0.0,192.66000000000008,0.0,0.0,1090.239999999999,0.0
SBI,2026-01-10 13:40:00,1,0.0,0.0,1701.22,1701.22,1701.22,0.0,85.06,85.06,13,5,1,NORMAL,0.0,1228.53,0.0,0.0,472.69000000000005,0.0,0.0,1321.8733333333323,0.0
SBI,2026-01-10 13:45:00,1,0.0,0.0,998.08,998.08,998.08,0.0,88.48,88.48,13,5,1,NORMAL,0.0,1701.22,0.0,0.0,-703.14,0.0,0.0,1309.2766666666657,0.0
SBI,2026-01-10 13:50:00,1,0.0,0.0,1299.58,1299.58,1299.58,0.0,494.93,494.93,13,5,1,NORMAL,0.0,998.08,0.0,0.0,301.4999999999999,0.0,0.0,1332.9599999999991,0.0
SBI,2026-01-10 13:55:00,1,0.0,0.0,1247.18,1247.18,1247.18,0.0,620.72,620.72,13,5,1,NORMAL,0.0,1299.58,0.0,0.0,-52.399999999999864,0.0,0.0,1181.6133333333325,0.0
SBI,2026-01-10 14:05:00,1,0.0,0.0,687.29,687.29,687.29,0.0,106.18,106.18,14,5,1,NORMAL,0.0,1247.18,0.0,0.0,-559.8900000000001,0.0,0.0,1078.0166666666657,0.0
SBI,2026-01-10 14:15:00,2,0.0,0.0,1305.785,1551.57,1526.9915,0.0,825.83,1072.67,14,5,1,NORMAL,0.0,687.29,0.0,0.0,618.4950000000001,0.0,0.0,1080.0849999999991,0.0
SBI,2026-01-10 14:20:00,2,0.0,0.0,697.52,997.32,967.34,0.0,516.31,763.25,14,5,1,NORMAL,0.0,1305.785,0.0,0.0,-608.2650000000001,0.0,0.0,896.8649999999992,0.0
SBI,2026-01-10 14:25:00,2,0.0,0.0,917.69,936.9,934.979,0.0,556.935,648.16,14,5,1,NORMAL,0.0,697.52,0.0,0.0,220.17000000000007,0.0,0.0,973.664999999999,0.0
SBI,2026-01-10 14:30:00,1,0.0,0.0,1515.97,1515.97,1515.97,0.0,1152.97,1152.97,14,5,1,NORMAL,0.0,917.69,0.0,0.0,598.28,0.0,0.0,1043.7266666666658,0.0
SBI,2026-01-10 14:35:00,1,0.0,0.0,1309.33,1309.33,1309.33,0.0,1429.49,1429.49,14,5,1,NORMAL,0.0,1515.97,0.0,0.0,-206.6400000000001,0.0,0.0,1247.6633333333323,0.0
SBI,2026-01-10 14:40:00,1,0.0,0.0,548.16,548.16,548.16,0.0,2545.66,2545.66,14,5,1,NORMAL,0.0,1309.33,0.0,0.0,-761.17,0.0,0.0,1124.4866666666658,0.0
SBI,2026-01-10 14:45:00,1,0.0,0.0,1869.71,1869.71,1869.71,0.0,367.39,367.39,14,5,1,NORMAL,0.0,548.16,0.0,0.0,1321.5500000000002,0.0,0.0,1242.399999999999,0.0
SBI,2026-01-10 14:55:00,2,0.0,0.0,594.475,850.24,824.6635,0.0,245.75,386.29,14,5,1,NORMAL,0.0,1869.71,0.0,0.0,-1275.2350000000001,0.0,0.0,1004.1149999999992,0.0
SBI,2026-01-10 15:00:00,2,0.0,0.0,1084.86,1532.36,1487.61,0.0,760.655,1084.8,15,5,1,NORMAL,0.0,594.475,0.0,0.0,490.3849999999999,0.0,0.0,1183.0149999999992,0.0
SBI,2026-01-10 15:05:00,1,0.0,0.0,517.91,517.91,517.91,0.0,808.94,808.94,15,5,1,NORMAL,0.0,1084.86,0.0,0.0,-566.9499999999999,0.0,0.0,732.414999999999,0.0
SBI,2026-01-10 15:10:00,2,0.0,0.0,2024.75,2806.37,2728.208,0.0,428.59,691.7,15,5,1,NORMAL,0.0,517.91,0.0,0.0,1506.8400000000001,0.0,0.0,1209.1733333333325,0.0
SBI,2026-01-10 15:15:00,1,0.0,0.0,1620.17,1620.17,1620.17,0.0,307.03,307.03,15,5,1,NORMAL,0.0,2024.75,0.0,0.0,-404.5799999999999,0.0,0.0,1387.609999999999,0.0
SBI,2026-01-10 15:30:00,1,0.0,0.0,2894.93,2894.93,2894.93,0.0,275.85,275.85,15,5,1,NORMAL,0.0,1620.17,0.0,0.0,1274.7599999999998,0.0,0.0,2179.949999999999,0.0
SBI,2026-01-10 15:35:00,1,0.0,0.0,775.43,775.43,775.43,0.0,2988.0,2988.0,15,5,1,NORMAL,0.0,2894.93,0.0,0.0,-2119.5,0.0,0.0,1763.509999999999,0.0
SBI,2026-01-10 15:40:00,2,0.0,0.0,1149.325,1382.27,1358.9755,0.0,540.115,902.83,15,5,1,NORMAL,0.0,775.43,0.0,0.0,373.8950000000001,0.0,0.0,1606.5616666666658,0.0
SBI,2026-01-10 15:45:00,3,0.0,0.0,1559.0600000000002,1711.29,1703.283,0.0,838.2800000000001,1995.57,15,5,1,NORMAL,0.0,1149.325,0.0,0.0,409.7350000000001,0.0,0.0,1161.2716666666659,0.0
SBI,2026-01-10 15:50:00,1,0.0,0.0,563.63,563.63,563.63,0.0,625.65,625.65,15,5,1,NORMAL,0.0,1559.0600000000002,0.0,0.0,-995.4300000000002,0.0,0.0,1090.671666666666,0.0
SBI,2026-01-10 15:55:00,1,0.0,0.0,1497.3,1497.3,1497.3,0.0,496.01,496.01,15,5,1,NORMAL,0.0,563.63,0.0,0.0,933.67,0.0,0.0,1206.6633333333325,0.0
SBI,2026-01-10 16:00:00,5,0.0,0.0,815.636,977.55,972.018,0.0,206.56,491.32,16,5,1,NORMAL,0.0,1497.3,0.0,0.0,-681.664,0.0,0.0,958.8553333333325,0.0
SBI,2026-01-10 16:10:00,1,0.0,0.0,1053.45,1053.45,1053.45,0.0,2460.15,2460.15,16,5,1,NORMAL,0.0,815.636,0.0,0.0,237.81400000000008,0.0,0.0,1122.1286666666658,0.0
SBI,2026-01-10 16:15:00,4,0.0,0.0,879.605,1565.87,1441.2979999999995,0.0,314.02,757.97,16,5,1,NORMAL,0.0,1053.45,0.0,0.0,-173.84500000000003,0.0,0.0,916.2303333333324,0.0
SBI,2026-01-10 16:20:00,2,0.0,0.0,1542.235,2350.16,2269.3675,0.0,569.155,772.25,16,5,1,NORMAL,0.0,879.605,0.0,0.0,662.6299999999999,0.0,0.0,1158.4299999999992,0.0
SBI,2026-01-10 16:25:00,2,0.0,0.0,1266.295,1360.37,1350.9625,0.0,894.02,1599.47,16,5,1,NORMAL,0.0,1542.235,0.0,0.0,-275.9399999999998,0.0,0.0,1229.3783333333324,0.0
SBI,2026-01-10 16:30:00,2,0.0,0.0,765.755,875.73,864.7325,0.0,667.5899999999999,1257.06,16,5,1,NORMAL,0.0,1266.295,0.0,0.0,-500.5400000000001,0.0,0.0,1191.4283333333324,0.0
SBI,2026-01-10 16:45:00,4,0.0,0.0,1321.5775,1720.42,1702.552,0.0,180.99,225.71,16,5,1,NORMAL,0.0,765.755,0.0,0.0,555.8225000000001,0.0,0.0,1117.8758333333324,0.0
SBI,2026-01-10 16:50:00,3,0.0,0.0,1097.05,1265.82,1245.638,0.0,305.26666666666665,520.56,16,5,1,NORMAL,0.0,1321.5775,0.0,0.0,-224.52750000000015,0.0,0.0,1061.4608333333324,0.0
SBI,2026-01-10 17:00:00,1,0.0,0.0,1490.98,1490.98,1490.98,0.0,245.69,245.69,17,5,1,NORMAL,0.0,1097.05,0.0,0.0,393.93000000000006,0.0,0.0,1303.2024999999992,0.0
SBI,2026-01-10 17:05:00,2,0.0,0.0,1283.6799999999998,1834.33,1779.265,0.0,1486.77,2717.67,17,5,1,NORMAL,0.0,1490.98,0.0,0.0,-207.30000000000018,0.0,0.0,1290.569999999999,0.0
SBI,2026-01-10 17:10:00,2,0.0,0.0,938.105,1127.31,1108.3895,0.0,245.55,430.6,17,5,1,NORMAL,0.0,1283.6799999999998,0.0,0.0,-345.5749999999998,0.0,0.0,1237.5883333333322,0.0
SBI,2026-01-10 17:15:00,3,0.0,0.0,890.5366666666667,1199.42,1171.949,0.0,378.3833333333334,643.14,17,5,1,NORMAL,0.0,938.105,0.0,0.0,-47.56833333333327,0.0,0.0,1037.4405555555547,0.0
SBI,2026-01-10 17:20:00,3,0.0,0.0,1002.63,1612.88,1526.459,0.0,1261.0833333333333,3128.82,17,5,1,NORMAL,0.0,890.5366666666667,0.0,0.0,112.09333333333325,0.0,0.0,943.7572222222212,0.0
SBI,2026-01-10 17:25:00,2,0.0,0.0,1277.33,1309.83,1306.58,0.0,354.515,495.24,17,5,1,NORMAL,0.0,1002.63,0.0,0.0,274.69999999999993,0.0,0.0,1056.8322222222214,0.0
SBI,2026-01-10 17:30:00,1,0.0,0.0,1318.8,1318.8,1318.8,0.0,110.95,110.95,17,5,1,NORMAL,0.0,1277.33,0.0,0.0,41.47000000000003,0.0,0.0,1199.5866666666657,0.0
SBI,2026-01-10 17:40:00,1,0.0,0.0,1000.82,1000.82,1000.82,0.0,692.62,692.62,17,5,1,NORMAL,0.0,1318.8,0.0,0.0,-317.9799999999999,0.0,0.0,1198.9833333333324,0.0
SBI,2026-01-10 17:45:00,6,0.0,0.0,1013.1083333333332,1380.78,1376.8875,0.0,256.6666666666667,629.54,17,5,1,NORMAL,0.0,1000.82,0.0,0.0,12.288333333333185,0.0,0.0,1110.9094444444434,0.0
SBI,2026-01-10 17:50:00,1,0.0,0.0,2098.65,2098.65,2098.65,0.0,1269.61,1269.61,17,5,1,NORMAL,0.0,1013.1083333333332,0.0,0.0,1085.541666666667,0.0,0.0,1370.8594444444436,0.0
SBI,2026-01-10 18:00:00,1,0.0,0.0,637.68,637.68,637.68,0.0,1021.37,1021.37,18,5,1,NORMAL,0.0,2098.65,0.0,0.0,-1460.9700000000003,0.0,0.0,1249.8127777777768,0.0
SBI,2026-01-10 18:05:00,2,0.0,0.0,1041.955,1091.11,1086.1944999999998,0.0,432.135,666.49,18,5,1,NORMAL,0.0,637.68,0.0,0.0,404.275,0.0,0.0,1259.4283333333324,0.0
SBI,2026-01-10 18:10:00,4,25.0,0.0,692.72,1125.27,1065.2489999999998,25.0,646.7075,1119.99,18,5,1,NORMAL,0.0,1041.955,0.0,25.0,-349.2349999999999,0.0,8.333333333333334,790.784999999999,0.0
SBI,2026-01-10 18:15:00,4,0.0,0.0,1161.4075,2102.87,1933.6039999999996,0.0,559.0525,1502.66,18,5,1,NORMAL,25.0,692.72,0.0,-25.0,468.6875,0.0,8.333333333333334,965.3608333333324,0.0
SBI,2026-01-10 18:20:00,4,0.0,0.0,995.8725,1305.13,1267.357,0.0,386.9450000000001,752.46,18,5,1,NORMAL,0.0,1161.4075,0.0,0.0,-165.53500000000008,0.0,8.333333333333334,949.9999999999991,0.0
SBI,2026-01-10 18:25:00,1,0.0,0.0,1222.26,1222.26,1222.26,0.0,542.84,542.84,18,5,1,NORMAL,0.0,995.8725,0.0,0.0,226.38750000000005,0.0,0.0,1126.5133333333324,0.0
SBI,2026-01-10 18:30:00,6,16.666666666666664,0.0,1022.4433333333332,1423.6,1379.62,16.666666666666664,704.415,1501.48,18,5,1,NORMAL,0.0,1222.26,0.0,16.666666666666664,-199.81666666666683,0.0,5.5555555555555545,1080.1919444444436,0.0
SBI,2026-01-10 18:35:00,1,0.0,0.0,988.09,988.09,988.09,0.0,832.97,832.97,18,5,1,NORMAL,16.666666666666664,1022.4433333333332,0.0,-16.666666666666664,-34.353333333333126,0.0,5.5555555555555545,1077.5977777777769,0.0
SBI,2026-01-10 18:40:00,3,0.0,0.0,1148.57,1522.13,1498.375,0.0,568.3100000000001,897.21,18,5,1,NORMAL,0.0,988.09,0.0,0.0,160.4799999999999,0.0,5.5555555555555545,1053.0344444444436,0.0
SBI,2026-01-10 18:45:00,2,0.0,0.0,1816.24,2268.98,2223.706,0.0,1463.165,2494.66,18,5,1,NORMAL,0.0,1148.57,0.0,0.0,667.6700000000001,0.0,0.0,1317.6333333333325,0.0
SBI,2026-01-10 18:50:00,3,0.0,0.0,954.7466666666666,1221.8,1190.397,0.0,495.8333333333333,686.12,18,5,1,NORMAL,0.0,1816.24,0.0,0.0,-861.4933333333335,0.0,0.0,1306.518888888888,0.0
SBI,2026-01-10 18:55:00,4,0.0,25.0,1114.1625,1498.46,1457.417,0.0,527.7425000000001,995.85,18,5,1,NORMAL,0.0,954.7466666666666,0.0,0.0,159.41583333333335,25.0,0.0,1295.0497222222214,8.333333333333334
SBI,2026-01-10 19:00:00,4,0.0,0.0,1352.7975,2119.32,2046.825,0.0,398.4875,749.47,19,5,1,NORMAL,0.0,1114.1625,25.0,0.0,238.635,-25.0,0.0,1140.5688888888878,8.333333333333334
SBI,2026-01-10 19:05:00,6,16.666666666666664,16.666666666666664,889.305,1312.72,1261.91,0.0,465.95166666666665,1005.15,19,5,1,NORMAL,0.0,1352.7975,0.0,16.666666666666664,-463.49249999999995,16.666666666666664,5.5555555555555545,1118.754999999999,13.888888888888888
SBI,2026-01-10 19:15:00,2,0.0,0.0,1025.39,1246.26,1224.173,0.0,840.615,1652.94,19,5,1,NORMAL,16.666666666666664,889.305,16.666666666666664,-16.666666666666664,136.08500000000015,-16.666666666666664,5.5555555555555545,1089.1641666666658,5.5555555555555545
SBI,2026-01-10 19:20:00,2,0.0,0.0,1063.17,1498.72,1455.165,0.0,769.655,1316.57,19,5,1,NORMAL,0.0,1025.39,0.0,0.0,37.77999999999997,0.0,5.5555555555555545,992.6216666666656,5.5555555555555545
SBI,2026-01-10 19:25:00,3,0.0,0.0,1395.1899999999998,2555.5,2384.387,0.0,381.68666666666667,547.61,19,5,1,NORMAL,0.0,1063.17,0.0,0.0,332.01999999999975,0.0,0.0,1161.249999999999,0.0
SBI,2026-01-10 19:30:00,7,0.0,0.0,943.66,1288.5,1258.86,0.0,558.6728571428572,1300.71,19,5,1,NORMAL,0.0,1395.1899999999998,0.0,0.0,-451.52999999999986,0.0,0.0,1134.0066666666655,0.0
SBI,2026-01-10 19:35:00,4,0.0,0.0,960.48,1212.88,1190.1655,0.0,604.76,1196.63,19,5,1,NORMAL,0.0,943.66,0.0,0.0,16.82000000000005,0.0,0.0,1099.7766666666655,0.0
SBI,2026-01-10 19:45:00,3,33.33333333333333,0.0,1548.67,1834.83,1804.186,0.0,719.6866666666666,1997.41,19,5,1,NORMAL,0.0,960.48,0.0,33.33333333333333,588.19,0.0,11.111111111111109,1150.9366666666656,0.0
SBI,2026-01-10 19:50:00,1,0.0,0.0,1003.53,1003.53,1003.53,0.0,2712.51,2712.51,19,5,1,NORMAL,33.33333333333333,1548.67,0.0,-33.33333333333333,-545.1400000000001,0.0,11.111111111111109,1170.8933333333323,0.0
SBI,2026-01-10 19:55:00,5,0.0,20.0,1040.456,1469.17,1428.844,0.0,1147.494,1960.64,19,5,1,NORMAL,0.0,1003.53,0.0,0.0,36.92599999999993,20.0,11.111111111111109,1197.551999999999,6.666666666666667
SBI,2026-01-10 20:00:00,4,25.0,0.0,1015.51,1427.2,1386.082,25.0,398.1475,1115.81,20,5,1,NORMAL,0.0,1040.456,20.0,25.0,-24.945999999999913,-20.0,8.333333333333334,1019.831999999999,6.666666666666667
SBI,2026-01-10 20:05:00,3,0.0,0.0,1323.4533333333331,1409.36,1404.755,0.0,1199.12,2146.29,20,5,1,NORMAL,25.0,1015.51,0.0,-25.0,307.94333333333316,0.0,8.333333333333334,1126.4731111111098,6.666666666666667
SBI,2026-01-10 20:10:00,1,0.0,0.0,1029.64,1029.64,1029.64,0.0,139.74,139.74,20,5,1,NORMAL,0.0,1323.4533333333331,0.0,0.0,-293.81333333333305,0.0,8.333333333333334,1122.8677777777768,0.0
SBI,2026-01-10 20:15:00,2,0.0,0.0,1337.245,1785.18,1740.3865,0.0,485.095,513.19,20,5,1,NORMAL,0.0,1029.64,0.0,0.0,307.6049999999998,0.0,0.0,1230.1127777777767,0.0
SBI,2026-01-10 20:20:00,1,0.0,0.0,790.05,790.05,790.05,0.0,1864.79,1864.79,20,5,1,NORMAL,0.0,1337.245,0.0,0.0,-547.1949999999999,0.0,0.0,1052.3116666666656,0.0
SBI,2026-01-10 20:25:00,3,0.0,0.0,921.09,1371.77,1309.877,0.0,1149.1266666666668,1607.43,20,5,1,NORMAL,0.0,790.05,0.0,0.0,131.04000000000008,0.0,0.0,1016.1283333333322,0.0
SBI,2026-01-10 20:30:00,4,0.0,0.0,1104.57,1343.04,1335.414,0.0,817.6400000000001,1913.41,20,5,1,NORMAL,0.0,921.09,0.0,0.0,183.4799999999999,0.0,0.0,938.5699999999991,0.0
SBI,2026-01-10 20:35:00,3,0.0,0.0,1415.2600000000002,1634.64,1608.893,0.0,339.6566666666667,716.6,20,5,1,NORMAL,0.0,1104.57,0.0,0.0,310.6900000000003,0.0,0.0,1146.9733333333324,0.0
SBI,2026-01-10 20:40:00,2,0.0,0.0,949.505,1056.79,1046.0615,0.0,534.985,762.32,20,5,1,NORMAL,0.0,1415.2600000000002,0.0,0.0,-465.7550000000002,0.0,0.0,1156.444999999999,0.0
SBI,2026-01-10 20:45:00,3,0.0,0.0,1573.6233333333332,2801.01,2660.893,0.0,310.92,455.26,20,5,1,NORMAL,0.0,949.505,0.0,0.0,624.1183333333332,0.0,0.0,1312.7961111111101,0.0
SBI,2026-01-10 20:50:00,3,0.0,0.0,987.7533333333332,1189.6,1170.264,0.0,287.05333333333334,375.12,20,5,1,NORMAL,0.0,1573.6233333333332,0.0,0.0,-585.87,0.0,0.0,1170.2938888888877,0.0
SBI,2026-01-10 20:55:00,1,0.0,0.0,1904.15,1904.15,1904.15,0.0,226.56,226.56,20,5,1,NORMAL,0.0,987.7533333333332,0.0,0.0,916.3966666666669,0.0,0.0,1488.5088888888877,0.0
SBI,2026-01-10 21:00:00,4,25.0,0.0,1002.9825,1226.46,1224.606,0.0,370.52,724.66,21,5,1,NORMAL,0.0,1904.15,0.0,25.0,-901.1675000000001,0.0,8.333333333333334,1298.2952777777768,0.0
SBI,2026-01-10 21:10:00,1,0.0,0.0,1040.22,1040.22,1040.22,0.0,725.81,725.81,21,5,1,NORMAL,25.0,1002.9825,0.0,-25.0,37.23750000000007,0.0,8.333333333333334,1315.7841666666657,0.0
SBI,2026-01-10 21:15:00,1,0.0,0.0,638.57,638.57,638.57,0.0,1234.29,1234.29,21,5,1,NORMAL,0.0,1040.22,0.0,0.0,-401.65,0.0,8.333333333333334,893.9241666666658,0.0
SBI,2026-01-10 21:25:00,1,0.0,0.0,927.09,927.09,927.09,0.0,304.45,304.45,21,5,1,NORMAL,0.0,638.57,0.0,0.0,288.52,0.0,0.0,868.6266666666658,0.0
SBI,2026-01-10 21:30:00,2,0.0,0.0,2270.24,2773.64,2723.3,0.0,727.495,784.64,21,5,1,NORMAL,0.0,927.09,0.0,0.0,1343.1499999999996,0.0,0.0,1278.6333333333325,0.0
SBI,2026-01-10 21:35:00,1,0.0,0.0,563.77,563.77,563.77,0.0,333.21,333.21,21,5,1,NORMAL,0.0,2270.24,0.0,0.0,-1706.4699999999998,0.0,0.0,1253.6999999999991,0.0
SBI,2026-01-10 21:40:00,5,0.0,0.0,1009.504,1270.43,1234.044,0.0,1041.368,1979.99,21,5,1,NORMAL,0.0,563.77,0.0,0.0,445.73400000000004,0.0,0.0,1281.1713333333325,0.0
SBI,2026-01-10 21:45:00,2,0.0,0.0,1093.105,1094.34,1094.2165,0.0,348.33500000000004,617.11,21,5,1,NORMAL,0.0,1009.504,0.0,0.0,83.601,0.0,0.0,888.7929999999992,0.0
SBI,2026-01-10 22:00:00,3,0.0,33.33333333333333,1421.2066666666667,1844.56,1799.179,0.0,270.6166666666667,377.09,22,5,1,NORMAL,0.0,1093.105,0.0,0.0,328.1016666666667,33.33333333333333,0.0,1174.6052222222215,11.111111111111109
SBI,2026-01-10 22:05:00,3,0.0,0.0,640.3666666666667,794.22,789.469,0.0,882.6066666666667,1018.73,22,5,1,NORMAL,0.0,1421.2066666666667,33.33333333333333,0.0,-780.84,-33.33333333333333,0.0,1051.5594444444437,11.111111111111109
SBI,2026-01-10 22:10:00,1,0.0,0.0,959.69,959.69,959.69,0.0,201.83,201.83,22,5,1,NORMAL,0.0,640.3666666666667,0.0,0.0,319.3233333333334,0.0,0.0,1007.087777777777,11.111111111111109
SBI,2026-01-10 22:15:00,1,0.0,0.0,1205.73,1205.73,1205.73,0.0,405.8,405.8,22,5,1,NORMAL,0.0,959.69,0.0,0.0,246.03999999999996,0.0,0.0,935.2622222222213,0.0
SBI,2026-01-10 22:20:00,1,0.0,0.0,902.41,902.41,902.41,0.0,1075.99,1075.99,22,5,1,NORMAL,0.0,1205.73,0.0,0.0,-303.32000000000005,0.0,0.0,1022.6099999999992,0.0
SBI,2026-01-10 22:30:00,2,0.0,0.0,1236.12,1250.88,1249.404,0.0,1679.76,2960.35,22,5,1,NORMAL,0.0,902.41,0.0,0.0,333.7099999999999,0.0,0.0,1114.7533333333324,0.0
SBI,2026-01-10 22:40:00,2,0.0,0.0,1824.0,2259.55,2215.9950000000003,0.0,1084.745,1731.12,22,5,1,NORMAL,0.0,1236.12,0.0,0.0,587.8800000000001,0.0,0.0,1320.8433333333326,0.0
SBI,2026-01-10 22:45:00,1,0.0,0.0,1059.17,1059.17,1059.17,0.0,586.2,586.2,22,5,1,NORMAL,0.0,1824.0,0.0,0.0,-764.8299999999999,0.0,0.0,1373.0966666666657,0.0
SBI,2026-01-10 22:55:00,3,0.0,33.33333333333333,1418.2266666666667,1744.83,1731.8149999999998,0.0,1170.6566666666663,2594.41,22,5,1,NORMAL,0.0,1059.17,0.0,0.0,359.0566666666666,33.33333333333333,0.0,1433.7988888888883,11.111111111111109
