transaction_id,timestamp,amount,sender_bank,receiver_bank,payment_method,upi_app,bank_health,latency_ms,payment_status,timeout,error_code
TXN0073285,2026-01-22 22:36:14,84.14,IDFC,KOTAK,UPI,Paytm,NORMAL,1713.32,SUCCESS,0,NONE
TXN0073286,2026-01-22 22:36:28,86.05,AXIS,HDFC,UPI,PhonePe,NORMAL,1196.76,SUCCESS,0,NONE
TXN0073287,2026-01-22 22:36:34,673.95,AXIS,KOTAK,UPI,PhonePe,NORMAL,865.54,SUCCESS,0,NONE
TXN0073288,2026-01-22 22:37:03,438.31,INDUSIND,AXIS,UPI,PhonePe,NORMAL,767.48,SUCCESS,1,NONE
TXN0073289,2026-01-22 22:38:19,318.59,SBI,CANARA,UPI,GooglePay,NORMAL,1084.18,SUCCESS,0,NONE
TXN0073290,2026-01-22 22:38:25,181.98,KOTAK,AXIS,UPI,PhonePe,NORMAL,634.26,SUCCESS,0,NONE
TXN0073291,2026-01-22 22:38:29,448.96,CANARA,KOTAK,UPI,BHIM,NORMAL,1285.9,SUCCESS,0,NONE
TXN0073292,2026-01-22 22:39:36,7867.98,INDUSIND,AXIS,UPI,PhonePe,NORMAL,1349.05,SUCCESS,0,NONE
TXN0073293,2026-01-22 22:40:14,229.96,CANARA,HDFC,UPI,Paytm,NORMAL,660.02,SUCCESS,0,NONE
TXN0073294,2026-01-22 22:40:39,685.63,BOB,AXIS,UPI,PhonePe,NORMAL,3484.89,SUCCESS,0,NONE
TXN0073295,2026-01-22 22:40:48,460.86,HDFC,KOTAK,UPI,Paytm,NORMAL,1096.37,SUCCESS,0,NONE
TXN0073296,2026-01-22 22:42:13,95.94,INDUSIND,BOB,UPI,Paytm,NORMAL,1264.73,SUCCESS,0,NONE
TXN0073297,2026-01-22 22:42:20,1102.73,HDFC,BOB,UPI,Paytm,NORMAL,737.04,SUCCESS,0,NONE
TXN0073298,2026-01-22 22:42:21,532.15,SBI,BOB,UPI,Paytm,NORMAL,905.37,SUCCESS,0,NONE
TXN0073299,2026-01-22 22:42:58,76.84,BOB,INDUSIND,UPI,Paytm,NORMAL,1197.36,SUCCESS,0,NONE
TXN0073300,2026-01-22 22:43:26,126.08,AXIS,ICICI,UPI,BHIM,NORMAL,1218.36,SUCCESS,0,NONE
TXN0073301,2026-01-22 22:44:03,283.88,SBI,CANARA,UPI,Paytm,NORMAL,379.34,SUCCESS,0,NONE
TXN0073302,2026-01-22 22:45:17,906.15,ICICI,AXIS,UPI,PhonePe,NORMAL,1148.74,SUCCESS,0,NONE
TXN0073303,2026-01-22 22:47:12,307.77,PNB,HDFC,UPI,Paytm,NORMAL,2317.61,SUCCESS,0,NONE
TXN0073304,2026-01-22 22:47:39,1593.58,SBI,IDFC,UPI,Paytm,NORMAL,1112.82,SUCCESS,0,NONE
TXN0073305,2026-01-22 22:47:57,43.0,INDUSIND,INDUSIND,UPI,Paytm,NORMAL,1113.87,SUCCESS,0,NONE
TXN0073306,2026-01-22 22:48:04,107.14,HDFC,KOTAK,UPI,PhonePe,NORMAL,609.81,SUCCESS,0,NONE
TXN0073307,2026-01-22 22:48:09,273.3,KOTAK,INDUSIND,UPI,Paytm,NORMAL,890.03,SUCCESS,0,NONE
TXN0073308,2026-01-22 22:48:16,570.29,PNB,HDFC,UPI,GooglePay,NORMAL,1882.37,SUCCESS,0,NONE
TXN0073309,2026-01-22 22:49:01,652.21,CANARA,INDUSIND,UPI,GooglePay,NORMAL,1916.32,SUCCESS,0,NONE
TXN0073310,2026-01-22 22:50:09,660.03,SBI,IDFC,UPI,PhonePe,NORMAL,1415.81,FAILED,0,NETWORK_TIMEOUT
TXN0073311,2026-01-22 22:50:27,612.93,SBI,INDUSIND,UPI,Paytm,NORMAL,723.51,SUCCESS,1,NONE
TXN0073312,2026-01-22 22:50:32,519.17,ICICI,CANARA,UPI,GooglePay,NORMAL,2319.76,SUCCESS,0,NONE
TXN0073313,2026-01-22 22:51:05,111.97,ICICI,ICICI,UPI,GooglePay,NORMAL,1485.38,FAILED,0,BANK_SERVER_ERROR
TXN0073314,2026-01-22 22:51:06,413.18,PNB,INDUSIND,UPI,BHIM,NORMAL,1187.57,SUCCESS,1,NONE
TXN0073315,2026-01-22 22:51:19,283.48,BOB,INDUSIND,UPI,Paytm,NORMAL,984.74,SUCCESS,0,NONE
TXN0073316,2026-01-22 22:51:37,191.56,HDFC,ICICI,UPI,PhonePe,NORMAL,612.69,SUCCESS,0,NONE
TXN0073317,2026-01-22 22:51:47,1023.24,ICICI,HDFC,UPI,GooglePay,NORMAL,999.87,SUCCESS,0,NONE
TXN0073318,2026-01-22 22:52:32,470.65,SBI,PNB,UPI,BHIM,NORMAL,1269.42,SUCCESS,0,NONE
TXN0073319,2026-01-22 22:53:56,85.73,BOB,HDFC,UPI,BHIM,NORMAL,1259.49,SUCCESS,0,NONE
TXN0073320,2026-01-22 22:53:59,404.17,IDFC,PNB,UPI,PhonePe,NORMAL,640.71,SUCCESS,0,NONE
TXN0073321,2026-01-22 22:54:14,219.88,HDFC,BOB,UPI,BHIM,NORMAL,2733.84,SUCCESS,0,NONE
TXN0073322,2026-01-22 22:54:34,368.34,PNB,BOB,UPI,GooglePay,NORMAL,1125.2,SUCCESS,0,NONE
TXN0073323,2026-01-22 22:55:41,145.26,SBI,IDFC,UPI,GooglePay,NORMAL,789.08,SUCCESS,0,NONE
TXN0073324,2026-01-22 22:56:15,3545.8,CANARA,INDUSIND,UPI,GooglePay,NORMAL,1434.05,SUCCESS,0,NONE
TXN0073325,2026-01-22 22:56:40,1341.96,KOTAK,CANARA,UPI,Paytm,NORMAL,1219.45,SUCCESS,0,NONE
TXN0073326,2026-01-22 22:56:46,2089.46,INDUSIND,ICICI,UPI,GooglePay,NORMAL,1248.37,SUCCESS,0,NONE
TXN0073327,2026-01-22 22:57:26,311.74,INDUSIND,AXIS,UPI,GooglePay,NORMAL,714.95,SUCCESS,0,NONE
TXN0073328,2026-01-22 22:59:04,115.36,INDUSIND,HDFC,UPI,GooglePay,NORMAL,2036.23,SUCCESS,0,NONE
TXN0073329,2026-01-22 22:59:24,192.84,HDFC,ICICI,UPI,GooglePay,NORMAL,720.23,SUCCESS,0,NONE
TXN0073330,2026-01-22 22:59:24,1000.58,SBI,HDFC,UPI,BHIM,NORMAL,628.46,SUCCESS,0,NONE
TXN0073331,2026-01-22 22:59:25,2212.15,ICICI,ICICI,UPI,PhonePe,NORMAL,503.34,SUCCESS,0,NONE
TXN0073332,2026-01-22 22:59:40,399.46,PNB,PNB,UPI,Paytm,NORMAL,1309.83,SUCCESS,0,NONE
TXN0073333,2026-01-22 23:01:19,613.48,AXIS,IDFC,UPI,BHIM,NORMAL,685.02,SUCCESS,0,NONE
TXN0073334,2026-01-22 23:01:31,198.77,CANARA,ICICI,UPI,PhonePe,NORMAL,1368.72,SUCCESS,0,NONE
TXN0073335,2026-01-22 23:02:28,613.26,BOB,ICICI,UPI,PhonePe,NORMAL,505.43,SUCCESS,0,NONE
TXN0073336,2026-01-22 23:04:33,122.77,BOB,HDFC,UPI,Paytm,NORMAL,1532.93,SUCCESS,0,NONE
TXN0073337,2026-01-22 23:04:51,113.37,PNB,PNB,UPI,Paytm,NORMAL,1388.33,FAILED,0,INSUFFICIENT_FUNDS
TXN0073338,2026-01-22 23:04:56,2198.52,IDFC,KOTAK,UPI,BHIM,NORMAL,2004.09,SUCCESS,0,NONE
TXN0073339,2026-01-22 23:06:34,1003.23,IDFC,IDFC,UPI,BHIM,NORMAL,1946.89,SUCCESS,0,NONE
TXN0073340,2026-01-22 23:06:48,1166.55,ICICI,HDFC,UPI,Paytm,NORMAL,1099.48,SUCCESS,0,NONE
TXN0073341,2026-01-22 23:07:33,623.46,ICICI,SBI,UPI,BHIM,NORMAL,1104.85,SUCCESS,0,NONE
TXN0073342,2026-01-22 23:09:13,37.69,ICICI,HDFC,UPI,PhonePe,NORMAL,698.5,SUCCESS,0,NONE
TXN0073343,2026-01-22 23:09:39,525.63,IDFC,SBI,UPI,PhonePe,NORMAL,695.52,SUCCESS,0,NONE
TXN0073344,2026-01-22 23:10:01,95.65,SBI,BOB,UPI,Paytm,NORMAL,1430.88,SUCCESS,0,NONE
TXN0073345,2026-01-22 23:11:06,823.34,SBI,CANARA,UPI,Paytm,NORMAL,421.17,SUCCESS,0,NONE
TXN0073346,2026-01-22 23:13:26,1050.43,PNB,AXIS,UPI,GooglePay,NORMAL,1275.88,SUCCESS,0,NONE
TXN0073347,2026-01-22 23:13:36,4461.54,SBI,IDFC,UPI,PhonePe,NORMAL,420.02,SUCCESS,0,NONE
TXN0073348,2026-01-22 23:14:07,449.07,BOB,INDUSIND,UPI,GooglePay,NORMAL,785.35,SUCCESS,0,NONE
TXN0073349,2026-01-22 23:16:54,112.91,CANARA,INDUSIND,UPI,Paytm,NORMAL,500.49,SUCCESS,0,NONE
TXN0073350,2026-01-22 23:18:00,242.1,AXIS,PNB,UPI,Paytm,NORMAL,1558.84,SUCCESS,0,NONE
TXN0073351,2026-01-22 23:19:08,563.71,ICICI,PNB,UPI,GooglePay,NORMAL,733.09,SUCCESS,0,NONE
TXN0073352,2026-01-22 23:19:44,136.38,PNB,PNB,UPI,GooglePay,NORMAL,918.63,SUCCESS,0,NONE
TXN0073353,2026-01-22 23:23:08,201.92,PNB,IDFC,UPI,PhonePe,NORMAL,1570.57,SUCCESS,0,NONE
TXN0073354,2026-01-22 23:23:41,283.18,SBI,BOB,UPI,Paytm,NORMAL,1436.78,SUCCESS,0,NONE
TXN0073355,2026-01-22 23:23:43,315.69,HDFC,ICICI,UPI,Paytm,NORMAL,816.63,SUCCESS,0,NONE
TXN0073356,2026-01-22 23:24:20,566.36,INDUSIND,ICICI,UPI,GooglePay,NORMAL,1354.33,SUCCESS,0,NONE
TXN0073357,2026-01-22 23:24:23,478.97,INDUSIND,IDFC,UPI,GooglePay,NORMAL,1025.81,SUCCESS,0,NONE
TXN0073358,2026-01-22 23:24:27,714.4,BOB,AXIS,UPI,GooglePay,NORMAL,1350.63,SUCCESS,0,NONE
TXN0073359,2026-01-22 23:24:37,26.07,CANARA,AXIS,UPI,Paytm,NORMAL,952.49,SUCCESS,0,NONE
TXN0073360,2026-01-22 23:24:50,224.19,CANARA,SBI,UPI,BHIM,NORMAL,615.51,SUCCESS,0,NONE
TXN0073361,2026-01-22 23:25:55,1866.41,IDFC,SBI,UPI,Paytm,NORMAL,829.81,SUCCESS,0,NONE
TXN0073362,2026-01-22 23:26:32,1272.75,IDFC,BOB,UPI,BHIM,NORMAL,2026.64,SUCCESS,0,NONE
TXN0073363,2026-01-22 23:28:37,397.37,ICICI,PNB,UPI,GooglePay,NORMAL,1133.98,SUCCESS,0,NONE
TXN0073364,2026-01-22 23:29:47,586.81,ICICI,IDFC,UPI,BHIM,NORMAL,638.38,SUCCESS,0,NONE
TXN0073365,2026-01-22 23:32:05,190.96,ICICI,BOB,UPI,PhonePe,NORMAL,1565.91,SUCCESS,0,NONE
TXN0073366,2026-01-22 23:32:23,308.56,HDFC,INDUSIND,UPI,GooglePay,NORMAL,1705.52,SUCCESS,0,NONE
TXN0073367,2026-01-22 23:32:57,112.67,BOB,SBI,UPI,PhonePe,NORMAL,1235.53,SUCCESS,0,NONE
TXN0073368,2026-01-22 23:34:26,929.66,PNB,ICICI,UPI,Paytm,NORMAL,2234.72,SUCCESS,0,NONE
TXN0073369,2026-01-22 23:36:51,2370.66,AXIS,SBI,UPI,Paytm,NORMAL,1151.28,SUCCESS,0,NONE
TXN0073370,2026-01-22 23:37:04,1422.61,ICICI,ICICI,UPI,PhonePe,NORMAL,1064.08,SUCCESS,0,NONE
TXN0073371,2026-01-22 23:37:09,314.86,HDFC,INDUSIND,UPI,GooglePay,NORMAL,761.37,SUCCESS,0,NONE
TXN0073372,2026-01-22 23:40:39,239.99,SBI,SBI,UPI,GooglePay,NORMAL,870.81,SUCCESS,0,NONE
TXN0073373,2026-01-22 23:43:40,625.77,KOTAK,INDUSIND,UPI,BHIM,NORMAL,1187.85,SUCCESS,0,NONE
TXN0073374,2026-01-22 23:44:23,79.55,IDFC,KOTAK,UPI,GooglePay,NORMAL,1413.12,SUCCESS,0,NONE
TXN0073375,2026-01-22 23:45:51,1185.39,SBI,ICICI,UPI,PhonePe,NORMAL,858.05,SUCCESS,0,NONE
TXN0073376,2026-01-22 23:46:10,1128.05,PNB,IDFC,UPI,PhonePe,NORMAL,1331.37,SUCCESS,0,NONE
TXN0073377,2026-01-22 23:46:11,440.5,BOB,BOB,UPI,BHIM,NORMAL,1369.35,SUCCESS,0,NONE
TXN0073378,2026-01-22 23:47:07,101.64,KOTAK,ICICI,UPI,Paytm,NORMAL,1277.56,SUCCESS,0,NONE
TXN0073379,2026-01-22 23:47:32,760.99,CANARA,CANARA,UPI,PhonePe,NORMAL,1014.0,SUCCESS,0,NONE
TXN0073380,2026-01-22 23:47:46,201.51,PNB,CANARA,UPI,PhonePe,NORMAL,1123.16,SUCCESS,0,NONE
TXN0073381,2026-01-22 23:49:01,465.23,KOTAK,AXIS,UPI,GooglePay,NORMAL,918.51,SUCCESS,0,NONE
TXN0073382,2026-01-22 23:50:05,426.77,BOB,INDUSIND,UPI,GooglePay,NORMAL,909.6,SUCCESS,0,NONE
TXN0073383,2026-01-22 23:50:57,65.88,INDUSIND,HDFC,UPI,Paytm,NORMAL,905.14,SUCCESS,0,NONE
TXN0073384,2026-01-22 23:53:03,358.46,SBI,PNB,UPI,Paytm,NORMAL,804.68,SUCCESS,0,NONE
TXN0073385,2026-01-22 23:54:16,469.01,BOB,IDFC,UPI,Paytm,NORMAL,1120.3,SUCCESS,0,NONE
TXN0073386,2026-01-22 23:55:32,442.06,KOTAK,PNB,UPI,Paytm,NORMAL,844.15,SUCCESS,0,NONE
TXN0073387,2026-01-22 23:56:25,879.52,KOTAK,HDFC,UPI,Paytm,NORMAL,2211.15,SUCCESS,0,NONE
TXN0073388,2026-01-22 23:57:35,174.77,SBI,ICICI,UPI,Paytm,NORMAL,1107.72,SUCCESS,0,NONE
TXN0073389,2026-01-22 23:58:16,922.62,CANARA,INDUSIND,UPI,Paytm,NORMAL,708.7,SUCCESS,0,NONE
TXN0073390,2026-01-22 23:58:25,1020.99,IDFC,INDUSIND,UPI,Paytm,NORMAL,663.03,SUCCESS,0,NONE
TXN0073391,2026-01-22 23:59:17,2321.76,ICICI,PNB,UPI,BHIM,NORMAL,1151.34,SUCCESS,0,NONE
TXN0073392,2026-01-23 00:06:35,50.13,KOTAK,INDUSIND,UPI,Paytm,NORMAL,828.88,SUCCESS,0,NONE
TXN0073393,2026-01-23 00:07:36,206.57,HDFC,INDUSIND,UPI,BHIM,NORMAL,2165.03,SUCCESS,0,NONE
TXN0073394,2026-01-23 00:07:46,128.36,PNB,BOB,UPI,PhonePe,NORMAL,2114.09,SUCCESS,0,NONE
TXN0073395,2026-01-23 00:12:44,27.39,SBI,IDFC,UPI,GooglePay,NORMAL,1466.48,SUCCESS,1,NONE
TXN0073396,2026-01-23 00:13:16,451.63,BOB,CANARA,UPI,GooglePay,NORMAL,2874.42,SUCCESS,0,NONE
TXN0073397,2026-01-23 00:15:29,547.65,SBI,IDFC,UPI,PhonePe,NORMAL,1136.57,SUCCESS,0,NONE
TXN0073398,2026-01-23 00:17:48,245.95,PNB,PNB,UPI,PhonePe,NORMAL,957.26,SUCCESS,0,NONE
TXN0073399,2026-01-23 00:27:03,299.18,IDFC,ICICI,UPI,GooglePay,NORMAL,862.22,SUCCESS,0,NONE
TXN0073400,2026-01-23 00:30:22,266.36,IDFC,PNB,UPI,PhonePe,NORMAL,537.54,SUCCESS,0,NONE
TXN0073401,2026-01-23 00:31:09,291.83,SBI,AXIS,UPI,GooglePay,NORMAL,1246.92,SUCCESS,0,NONE
TXN0073402,2026-01-23 00:32:50,1083.89,IDFC,PNB,UPI,PhonePe,NORMAL,903.64,SUCCESS,0,NONE
TXN0073403,2026-01-23 00:34:22,1918.15,PNB,IDFC,UPI,BHIM,NORMAL,1012.24,SUCCESS,0,NONE
TXN0073404,2026-01-23 00:34:58,111.25,ICICI,PNB,UPI,Paytm,NORMAL,713.38,SUCCESS,0,NONE
TXN0073405,2026-01-23 00:34:59,354.41,INDUSIND,AXIS,UPI,GooglePay,NORMAL,496.82,SUCCESS,0,NONE
TXN0073406,2026-01-23 00:35:57,444.33,CANARA,HDFC,UPI,GooglePay,NORMAL,1120.14,SUCCESS,0,NONE
TXN0073407,2026-01-23 00:42:36,442.81,CANARA,CANARA,UPI,Paytm,NORMAL,891.98,SUCCESS,0,NONE
TXN0073408,2026-01-23 00:44:02,971.84,HDFC,INDUSIND,UPI,PhonePe,NORMAL,322.88,SUCCESS,0,NONE
TXN0073409,2026-01-23 00:45:23,405.01,CANARA,HDFC,UPI,PhonePe,NORMAL,1575.25,SUCCESS,0,NONE
TXN0073410,2026-01-23 00:47:36,1374.07,KOTAK,AXIS,UPI,BHIM,NORMAL,856.05,SUCCESS,0,NONE
TXN0073411,2026-01-23 00:53:00,933.84,BOB,CANARA,UPI,Paytm,NORMAL,1415.51,SUCCESS,0,NONE
TXN0073412,2026-01-23 00:55:29,511.8,KOTAK,BOB,UPI,BHIM,NORMAL,575.2,SUCCESS,0,NONE
TXN0073413,2026-01-23 00:57:41,694.27,IDFC,HDFC,UPI,PhonePe,NORMAL,1128.39,SUCCESS,0,NONE
TXN0073414,2026-01-23 00:58:36,101.2,ICICI,CANARA,UPI,GooglePay,NORMAL,2146.28,SUCCESS,0,NONE
TXN0073415,2026-01-23 01:03:49,238.48,SBI,HDFC,UPI,PhonePe,NORMAL,1385.17,SUCCESS,0,NONE
TXN0073416,2026-01-23 01:16:00,349.2,SBI,PNB,UPI,BHIM,NORMAL,798.29,SUCCESS,0,NONE
TXN0073417,2026-01-23 01:23:09,289.76,KOTAK,KOTAK,UPI,Paytm,NORMAL,1100.06,SUCCESS,0,NONE
TXN0073418,2026-01-23 01:26:44,733.69,PNB,INDUSIND,UPI,PhonePe,NORMAL,1367.54,SUCCESS,0,NONE
TXN0073419,2026-01-23 01:28:23,763.16,AXIS,SBI,UPI,Paytm,NORMAL,1527.98,SUCCESS,0,NONE
TXN0073420,2026-01-23 01:28:44,119.99,KOTAK,HDFC,UPI,Paytm,NORMAL,729.95,SUCCESS,0,NONE
TXN0073421,2026-01-23 01:29:20,334.64,INDUSIND,KOTAK,UPI,BHIM,NORMAL,727.96,SUCCESS,0,NONE
TXN0073422,2026-01-23 01:31:17,2150.98,INDUSIND,ICICI,UPI,Paytm,NORMAL,1370.79,SUCCESS,0,NONE
TXN0073423,2026-01-23 01:31:25,267.57,CANARA,PNB,UPI,GooglePay,NORMAL,731.31,SUCCESS,0,NONE
TXN0073424,2026-01-23 01:33:50,476.92,CANARA,AXIS,UPI,GooglePay,NORMAL,1144.81,SUCCESS,0,NONE
TXN0073425,2026-01-23 01:35:41,219.96,SBI,SBI,UPI,GooglePay,NORMAL,846.56,SUCCESS,0,NONE
TXN0073426,2026-01-23 01:37:13,581.98,INDUSIND,ICICI,UPI,Paytm,NORMAL,567.61,SUCCESS,0,NONE
TXN0073427,2026-01-23 01:37:22,327.96,SBI,KOTAK,UPI,BHIM,NORMAL,2407.16,SUCCESS,0,NONE
TXN0073428,2026-01-23 01:38:07,427.54,HDFC,SBI,UPI,GooglePay,NORMAL,706.26,FAILED,0,MERCHANT_ERROR
TXN0073429,2026-01-23 01:39:34,425.87,BOB,INDUSIND,UPI,PhonePe,NORMAL,1366.53,SUCCESS,0,NONE
TXN0073430,2026-01-23 01:39:54,739.16,BOB,PNB,UPI,Paytm,NORMAL,504.69,SUCCESS,0,NONE
TXN0073431,2026-01-23 01:43:08,368.17,INDUSIND,IDFC,UPI,GooglePay,NORMAL,1077.16,SUCCESS,0,NONE
TXN0073432,2026-01-23 01:44:26,602.38,IDFC,CANARA,UPI,Paytm,NORMAL,1572.25,SUCCESS,0,NONE
TXN0073433,2026-01-23 01:45:17,737.64,ICICI,BOB,UPI,BHIM,NORMAL,1149.94,SUCCESS,0,NONE
TXN0073434,2026-01-23 01:46:42,188.23,INDUSIND,HDFC,UPI,Paytm,NORMAL,928.9,SUCCESS,0,NONE
TXN0073435,2026-01-23 01:47:32,44.16,ICICI,BOB,UPI,GooglePay,NORMAL,990.05,SUCCESS,0,NONE
TXN0073436,2026-01-23 01:49:37,226.26,CANARA,BOB,UPI,BHIM,NORMAL,820.22,SUCCESS,0,NONE
TXN0073437,2026-01-23 01:49:50,399.48,PNB,AXIS,UPI,GooglePay,NORMAL,1546.78,SUCCESS,1,NONE
TXN0073438,2026-01-23 01:57:54,122.16,SBI,CANARA,UPI,GooglePay,NORMAL,568.38,SUCCESS,0,NONE
TXN0073439,2026-01-23 02:01:15,710.41,KOTAK,PNB,UPI,PhonePe,NORMAL,927.15,SUCCESS,0,NONE
TXN0073440,2026-01-23 02:14:50,415.25,PNB,HDFC,UPI,GooglePay,NORMAL,1213.23,SUCCESS,0,NONE
TXN0073441,2026-01-23 02:18:45,251.63,IDFC,KOTAK,UPI,PhonePe,NORMAL,391.06,SUCCESS,0,NONE
TXN0073442,2026-01-23 02:19:34,612.26,CANARA,SBI,UPI,Paytm,NORMAL,850.21,SUCCESS,0,NONE
TXN0073443,2026-01-23 02:26:12,2350.44,SBI,ICICI,UPI,BHIM,NORMAL,1531.17,SUCCESS,0,NONE
TXN0073444,2026-01-23 02:29:00,1131.29,ICICI,SBI,UPI,PhonePe,NORMAL,1090.35,SUCCESS,0,NONE
TXN0073445,2026-01-23 02:33:34,818.38,SBI,AXIS,UPI,BHIM,NORMAL,1120.14,SUCCESS,0,NONE
TXN0073446,2026-01-23 02:34:30,868.87,IDFC,AXIS,UPI,PhonePe,NORMAL,654.27,SUCCESS,0,NONE
TXN0073447,2026-01-23 02:36:50,170.08,CANARA,INDUSIND,UPI,Paytm,NORMAL,2023.1,SUCCESS,0,NONE
TXN0073448,2026-01-23 02:40:20,3444.65,KOTAK,PNB,UPI,PhonePe,NORMAL,922.21,SUCCESS,0,NONE
TXN0073449,2026-01-23 02:45:32,1061.86,AXIS,IDFC,UPI,Paytm,NORMAL,952.39,SUCCESS,0,NONE
TXN0073450,2026-01-23 02:49:20,84.76,AXIS,HDFC,UPI,BHIM,NORMAL,668.49,SUCCESS,0,NONE
TXN0073451,2026-01-23 02:52:51,78.03,IDFC,AXIS,UPI,Paytm,NORMAL,1304.1,SUCCESS,0,NONE
TXN0073452,2026-01-23 02:53:06,107.91,BOB,BOB,UPI,Paytm,NORMAL,1545.31,SUCCESS,0,NONE
TXN0073453,2026-01-23 02:54:07,209.89,SBI,PNB,UPI,GooglePay,NORMAL,1445.2,SUCCESS,0,NONE
TXN0073454,2026-01-23 02:57:06,731.05,BOB,HDFC,UPI,Paytm,NORMAL,1033.96,SUCCESS,0,NONE
TXN0073455,2026-01-23 02:57:19,204.57,IDFC,AXIS,UPI,Paytm,NORMAL,1563.09,SUCCESS,0,NONE
TXN0073456,2026-01-23 02:58:56,918.78,PNB,BOB,UPI,BHIM,NORMAL,817.12,SUCCESS,0,NONE
TXN0073457,2026-01-23 02:59:14,22.55,CANARA,KOTAK,UPI,Paytm,NORMAL,754.54,SUCCESS,0,NONE
TXN0073458,2026-01-23 03:03:08,560.87,INDUSIND,ICICI,UPI,Paytm,NORMAL,1261.01,SUCCESS,0,NONE
TXN0073459,2026-01-23 03:04:32,456.05,ICICI,CANARA,UPI,PhonePe,NORMAL,1148.6,SUCCESS,0,NONE
TXN0073460,2026-01-23 03:08:47,376.65,SBI,BOB,UPI,GooglePay,NORMAL,733.7,SUCCESS,0,NONE
TXN0073461,2026-01-23 03:09:26,280.66,IDFC,SBI,UPI,GooglePay,NORMAL,1011.92,FAILED,0,BANK_TIMEOUT
TXN0073462,2026-01-23 03:13:30,103.89,CANARA,ICICI,UPI,Paytm,NORMAL,539.44,SUCCESS,0,NONE
TXN0073463,2026-01-23 03:14:55,654.31,INDUSIND,BOB,UPI,BHIM,NORMAL,1456.87,SUCCESS,0,NONE
TXN0073464,2026-01-23 03:16:12,196.2,ICICI,SBI,UPI,BHIM,NORMAL,1084.72,SUCCESS,0,NONE
TXN0073465,2026-01-23 03:17:01,817.18,PNB,PNB,UPI,Paytm,NORMAL,1599.66,SUCCESS,0,NONE
TXN0073466,2026-01-23 03:18:11,769.1,CANARA,CANARA,UPI,BHIM,NORMAL,860.19,SUCCESS,0,NONE
TXN0073467,2026-01-23 03:18:18,583.38,IDFC,KOTAK,UPI,BHIM,NORMAL,516.82,SUCCESS,0,NONE
TXN0073468,2026-01-23 03:23:28,455.34,SBI,ICICI,UPI,Paytm,NORMAL,1334.98,SUCCESS,0,NONE
TXN0073469,2026-01-23 03:32:52,274.1,AXIS,PNB,UPI,PhonePe,NORMAL,1201.27,SUCCESS,0,NONE
TXN0073470,2026-01-23 03:33:10,131.96,PNB,SBI,UPI,GooglePay,NORMAL,804.38,SUCCESS,0,NONE
TXN0073471,2026-01-23 03:34:29,451.01,ICICI,BOB,UPI,BHIM,NORMAL,1173.92,SUCCESS,0,NONE
TXN0073472,2026-01-23 03:35:23,2550.81,INDUSIND,BOB,UPI,Paytm,NORMAL,943.18,SUCCESS,0,NONE
TXN0073473,2026-01-23 03:39:20,634.42,AXIS,AXIS,UPI,GooglePay,NORMAL,492.18,SUCCESS,0,NONE
TXN0073474,2026-01-23 03:51:09,273.5,CANARA,AXIS,UPI,GooglePay,NORMAL,1039.27,SUCCESS,0,NONE
TXN0073475,2026-01-23 03:51:24,256.25,CANARA,AXIS,UPI,GooglePay,NORMAL,1537.91,SUCCESS,0,NONE
TXN0073476,2026-01-23 03:52:42,629.38,INDUSIND,IDFC,UPI,PhonePe,NORMAL,651.89,SUCCESS,0,NONE
TXN0073477,2026-01-23 03:52:53,208.03,AXIS,IDFC,UPI,BHIM,NORMAL,1349.3,SUCCESS,0,NONE
TXN0073478,2026-01-23 03:58:14,431.87,PNB,BOB,UPI,Paytm,NORMAL,1250.23,FAILED,0,BANK_SERVER_ERROR
TXN0073479,2026-01-23 04:01:12,206.0,AXIS,HDFC,UPI,Paytm,NORMAL,661.48,SUCCESS,0,NONE
TXN0073480,2026-01-23 04:01:30,600.21,INDUSIND,BOB,UPI,PhonePe,NORMAL,738.03,FAILED,0,MERCHANT_ERROR
TXN0073481,2026-01-23 04:02:09,127.15,PNB,BOB,UPI,GooglePay,NORMAL,930.18,SUCCESS,0,NONE
TXN0073482,2026-01-23 04:03:36,225.72,HDFC,ICICI,UPI,PhonePe,NORMAL,1079.55,SUCCESS,0,NONE
TXN0073483,2026-01-23 04:09:29,235.7,ICICI,INDUSIND,UPI,BHIM,NORMAL,1103.98,SUCCESS,0,NONE
TXN0073484,2026-01-23 04:12:28,316.74,IDFC,IDFC,UPI,Paytm,NORMAL,724.86,SUCCESS,0,NONE
TXN0073485,2026-01-23 04:14:56,503.67,HDFC,ICICI,UPI,GooglePay,NORMAL,1581.5,SUCCESS,0,NONE
TXN0073486,2026-01-23 04:14:59,199.19,BOB,INDUSIND,UPI,Paytm,NORMAL,1671.8,SUCCESS,0,NONE
TXN0073487,2026-01-23 04:15:21,3057.55,INDUSIND,CANARA,UPI,GooglePay,NORMAL,1967.71,SUCCESS,0,NONE
TXN0073488,2026-01-23 04:16:29,643.29,IDFC,ICICI,UPI,GooglePay,NORMAL,1566.86,SUCCESS,0,NONE
TXN0073489,2026-01-23 04:17:27,633.65,PNB,SBI,UPI,BHIM,NORMAL,961.14,SUCCESS,0,NONE
TXN0073490,2026-01-23 04:17:37,3606.93,HDFC,AXIS,UPI,Paytm,NORMAL,924.77,SUCCESS,0,NONE
